id	title	link	price	description	condition	gtin	brand	mpn	image_link	product_type	availability	quantity	shipping	TVA	feature	online_only	manufacturer	expiration_date	shipping_weight	genre	featured_product	color	size	year	author	edition
278-336	 roll on relaxant [florame] volume - 5 ml	http://www.lilibio.com/roll-on/278-roll-on-relaxant.html	5.9	Petit et pratique.	new				http://www.lilibio.com/img/p/278-381-large.jpg	Aromathérapie>Roll-on huile essentielle	in stock	6	:::5.9			y	Florame		0		n					
279-337	 roll on après coup [florame] volume - 5 ml	http://www.lilibio.com/roll-on/279-roll-on-apres-coup.html	5.9	Petit et pratique.	new				http://www.lilibio.com/img/p/279-382-large.jpg	Aromathérapie>Roll-on huile essentielle	in stock	4	:::5.9			y	Florame		0		n					
33-66	 baume à bobos [les douces angevines] volume - 30 ml	http://www.lilibio.com/coups-bleus-bosses/33-baume-a-bobos.html	26.9	Fluide super réconfortant, réparateur & apaisant.	new				http://www.lilibio.com/img/p/33-73-large.jpg	Soin SOS>Coups, bleus, bosses...	in stock	4	:::5.9			y	Les douces angevines		0		n					
532-576	 baume asiatique bio [phytonature] poids - 15gr	http://www.lilibio.com/coups-bleus-bosses/532-baume-asiatique-bio.html	9.9	Pour soulager les douleurs rhumatismales et musculaires.	new				http://www.lilibio.com/img/p/532-659-large.jpg	Soin SOS>Coups, bleus, bosses...	in stock	9	:::5.9			y	Phytonature		0		n					
32-65	 timoustic [les douces angevines] volume - 50 ml	http://www.lilibio.com/piqures-insecte/32-timoustic.html	19.9	Lotion des soirs d'été, apaisant et protecteur.	new				http://www.lilibio.com/img/p/32-72-large.jpg	Soin SOS>Piqûres insecte	in stock	3	:::5.9			y	Les douces angevines		0		n					
864	 carré fondant instant relaxant [florame]	http://www.lilibio.com/carre-a-fondre/864-instant-relaxant.html	12.9	Réduit le stress et calme la nervosité.	new				http://www.lilibio.com/img/p/864-1113-large.jpg	Maison>Carré à fondre	in stock	2	:::5.9			y	Florame		0		n					
865	 sérénité sacrée [florame]	http://www.lilibio.com/carre-a-fondre/865-serenite-sacree.html	12.9	Favorisent la méditation et l'esprit zen.	new				http://www.lilibio.com/img/p/865-1114-large.jpg	Maison>Carré à fondre	in stock	3	:::5.9			y	Florame		0		n					
286-344	 brume d'oreiller instant relaxant [florame] volume - 50 ml	http://www.lilibio.com/brume-d-oreiller/286-brume-d-oreiller-instant-relaxant.html	8.9	Pour que toutes vos nuits soient douces.	new				http://www.lilibio.com/img/p/286-389-large.jpg	Maison>Brume d'oreiller	in stock	2	:::5.9			y	Florame		0		n					
287-345	 brume d'oreiller pureté raffinée [florame] volume - 50 ml	http://www.lilibio.com/brume-d-oreiller/287-brume-d-oreiller-purete-raffinee.html	8.9	Pour que toutes vos nuits soient douces.	new				http://www.lilibio.com/img/p/287-390-large.jpg	Maison>Brume d'oreiller	in stock	2	:::5.9			y	Florame		0		n					
288-346	 brume d'oreiller divine mandarine [florame] volume - 50 ml	http://www.lilibio.com/brume-d-oreiller/288-brume-d-oreiller-divine-mandarine.html	8.9	Pour que toutes vos nuits soient douces.	new				http://www.lilibio.com/img/p/288-392-large.jpg	Maison>Brume d'oreiller	in stock	1	:::5.9			y	Florame		0		n					
289-347	 brume d'oreiller lavande gourmande [florame] volume - 50 ml	http://www.lilibio.com/brume-d-oreiller/289-brume-d-oreiller-lavande-gourmande.html	8.9	Pour que toutes vos nuits soient douces.	new				http://www.lilibio.com/img/p/289-393-large.jpg	Maison>Brume d'oreiller	in stock	3	:::5.9			y	Florame		0		n					
296-354	 chauffe parfum en terre cuite émaillé (4 coloris) [florame] couleur	http://www.lilibio.com/chauffe-parfum/296-chauffe-parfum-en-terre-cuite-emaille-4-coloris.html	12.9	Difusez par une douce chaleur vos huiles essentielles.Existe en 4 coloris.	new				http://www.lilibio.com/img/p/296-401-large.jpg	Aromathérapie>Chauffe parfum	in stock	3	:::5.9			y	Florame		0		n					
296-355	 chauffe parfum en terre cuite émaillé (4 coloris) [florame] couleur	http://www.lilibio.com/chauffe-parfum/296-chauffe-parfum-en-terre-cuite-emaille-4-coloris.html	12.9	Difusez par une douce chaleur vos huiles essentielles.Existe en 4 coloris.	new				http://www.lilibio.com/img/p/296-404-large.jpg	Aromathérapie>Chauffe parfum	in stock	2	:::5.9			y	Florame		0		n					
296-356	 chauffe parfum en terre cuite émaillé (4 coloris) [florame] couleur	http://www.lilibio.com/chauffe-parfum/296-chauffe-parfum-en-terre-cuite-emaille-4-coloris.html	12.9	Difusez par une douce chaleur vos huiles essentielles.Existe en 4 coloris.	new				http://www.lilibio.com/img/p/296-402-large.jpg	Aromathérapie>Chauffe parfum	in stock	3	:::5.9			y	Florame		0		n					
296-357	 chauffe parfum en terre cuite émaillé (4 coloris) [florame] couleur	http://www.lilibio.com/chauffe-parfum/296-chauffe-parfum-en-terre-cuite-emaille-4-coloris.html	12.9	Difusez par une douce chaleur vos huiles essentielles.Existe en 4 coloris.	new				http://www.lilibio.com/img/p/296-403-large.jpg	Aromathérapie>Chauffe parfum	in stock	3	:::5.9			y	Florame		0		n					
297-358	 spray zen hiver [florame] volume - 15 ml	http://www.lilibio.com/coup-de-froid/297-spray-zen-hiver.html	7.9	1er coup de froid, réagissez!	new				http://www.lilibio.com/img/p/297-405-large.jpg	Soin SOS>Coup de froid	in stock	9	:::5.9			y	Florame		0		n					
531-575	 brumessence [weleda] volume - 30 ml	http://www.lilibio.com/coup-de-froid/531-brumessence.html	11.3	Aide à dégager les voies respiratoires.	new				http://www.lilibio.com/img/p/531-658-large.jpg	Soin SOS>Coup de froid	in stock	5	:::5.9			y	Weleda		0		n					
350	 guarana [phytonature]	http://www.lilibio.com/tonus-et-vitalite/350-guarana.html	13.9	Le stimulant général par excellence.	new				http://www.lilibio.com/img/p/350-470-large.jpg	Phytothérapie>Tonus et vitalité	in stock	3	:::5.9			y	Phytonature		0.3		n					
363	 acérola bio 1000 [phytonature]	http://www.lilibio.com/tonus-et-vitalite/363-acerola-bio-1000.html	11.9	Tonus et vitalité.	new				http://www.lilibio.com/img/p/363-483-large.jpg	Phytothérapie>Tonus et vitalité	in stock	4	:::5.9			y	Phytonature		0.6		n					
365	 ginseng-gelée royale-acérola-propolis  [phytonature]	http://www.lilibio.com/tonus-et-vitalite/365-ginseng-gelee-royale-acerola-propolis-.html	16.9	Force, Tonus, Vitalité.	new				http://www.lilibio.com/img/p/365-485-large.jpg	Phytothérapie>Tonus et vitalité	in stock	3	:::5.9			y	Phytonature		0.3		n					
367	 ginseng bio panax force plus comprimés [phytonature]	http://www.lilibio.com/tonus-et-vitalite/367-ginseng-bio-panax-force-plus-comprimes.html	11.9	Un stimulant du système nerveux, physique et intellectuel. 	new				http://www.lilibio.com/img/p/367-487-large.jpg	Phytothérapie>Tonus et vitalité	in stock	4	:::5.9			y	Phytonature		0		n					
527-571	 jus d'argousier [weleda] volume - 200 ml	http://www.lilibio.com/tonus-et-vitalite/527-jus-d-argousier.html	11.2	Revitalise et fortifie grâce à sa vitamice C naturelle.	new				http://www.lilibio.com/img/p/527-654-large.jpg	Phytothérapie>Tonus et vitalité	in stock	6	:::5.9			y	Weleda		0		n					
688	 bio acérola 700 [biosystem]	http://www.lilibio.com/tonus-et-vitalite/688-bio-acerola-700.html	14.9	 Pour assurer tonus et résistance.	new				http://www.lilibio.com/img/p/688-834-large.jpg	Phytothérapie>Tonus et vitalité	in stock	7	:::5.9			y	Biosystem		0		n					
710	 acérola 1000 mg duo [phytoceutic]	http://www.lilibio.com/tonus-et-vitalite/710-acerola-1000-mg-duo.html	19.9	Pour combattre les états de fatigue physique et intellectuelle passagère	new				http://www.lilibio.com/img/p/710-856-large.jpg	Phytothérapie>Tonus et vitalité	in stock	8	:::5.9			y	Phytoceutic		0		n					
711	 ginseg rouge-gelée royale  [phytoceutic]	http://www.lilibio.com/tonus-et-vitalite/711-ginseg-rouge-gelee-royale-.html	15.9	Dynamisant et reconstituant.	new				http://www.lilibio.com/img/p/711-859-large.jpg	Phytothérapie>Tonus et vitalité	in stock	6	:::5.9			y	Phytoceutic		0		y					
889-978	 crème répératrice brûlure à l'eau thermale de jonzac [jonzac] vo	http://www.lilibio.com/brulure/889-creme-reperatrice-brulure-a-l-eau-thermale-de-jonzac.html	12.9	Apaise,  stimule la production de nouvelles cellules, aide à restaurer les  défenses de la peau. Brûlures superficielles, irritations ou frottements.	new				http://www.lilibio.com/img/p/889-1149-large.jpg	Soin SOS>Brûlure	in stock	4	:::5.9			y	Jonzac		0		n					
523-567	 gel gingival à la sauge [weleda] volume - 30 ml	http://www.lilibio.com/soin-dentaire/523-gel-gingival-a-la-sauge.html	6.6	Soin des gencives sensibles.	new				http://www.lilibio.com/img/p/523-650-large.jpg	Buccodentaire>Soin dentaire	in stock	3	:::5.9			y	Weleda		0		n					
524-568	 gel dentifrice pour enfant [weleda] volume - 50 ml	http://www.lilibio.com/dentifrice-pour-dents-de-lait/524-gel-dentifrice-pour-enfant.html	3.9	Nettoie en douceur les dents de lait.	new				http://www.lilibio.com/img/p/524-651-large.jpg	Buccodentaire>Dentifrice pour les dents de lait	in stock	2	:::5.9			y	Weleda		0		n					
562-603	 dentifrice enfant [melvita] volume - 75 ml	http://www.lilibio.com/dentifrice-pour-dents-de-lait/562-dentifrice-enfant.html	6.5	 Pamplemousse, echinacea -                         Arôme de fraise.	new				http://www.lilibio.com/img/p/562-692-large.jpg	Buccodentaire>Dentifrice pour les dents de lait	in stock	9	:::5.9			y	Melvita		0		n					
689	 préparation pour soupe bio [phytoceutic]	http://www.lilibio.com/dietetique/689-preparation-pour-soupe-bio.html	11.7	Permet d’équilibrer l’alimentation, tout en en apportant un sentiment de satiété.	new				http://www.lilibio.com/img/p/689-835-large.jpg	Phytothérapie>Diététique	in stock	3	:::5.9			y	Phytoceutic		0		n					
690	 préparation pour boisson à la tomate bio [phytoceutic]	http://www.lilibio.com/dietetique/690-preparation-pour-boisson-a-la-tomate-bio.html	11.7	Permet d’équilibrer l’alimentation tout en apportant un sentiment de satiété.	new				http://www.lilibio.com/img/p/690-836-large.jpg	Phytothérapie>Diététique	in stock	3	:::5.9			y	Phytoceutic		0		n					
617-657	 baume allaitement [melvita] volume - 50 ml	http://www.lilibio.com/soin-de-la-jeune-maman/617-baume-allaitement.html	18.9	 Calendula, argan, coco - Pour que l'allaitement soit un pur moment de plaisir.	new				http://www.lilibio.com/img/p/617-758-large.jpg	Bébé>Soin pour la maman	in stock	4	:::5.9			y	Melvita		0		n					
537	 ménopause [phytoceutic]	http://www.lilibio.com/menopause/537-menopause.html	11.6	Equilibre hormonal.	new				http://www.lilibio.com/img/p/537-664-large.jpg	Phytothérapie>Ménopause	in stock	5	:::5.9			y	Phytoceutic		0		y					
173-226	 soin contour des yeux lift'argan [natessance] volume - 15 ml	http://www.lilibio.com/contour-des-yeux/173-soin-contour-des-yeux-lift-argan.html	15.3	Soin complet anti-rides, anti-poches et anti-cernes.	new				http://www.lilibio.com/img/p/173-272-large.jpg	Homme>Contour des yeux	in stock	6	:::5.9			y	Natessance		0		n					
224-280	 contour des yeux pour homme [florame] volume - 10 ml	http://www.lilibio.com/contour-des-yeux/224-contour-des-yeux-pour-homme.html	13.9	Soin défatiguant et anti-cernes.	new				http://www.lilibio.com/img/p/224-325-large.jpg	Homme>Contour des yeux	in stock	2	:::5.9			y	Florame		0		n					
552-593	 gel contour des yeux homme [melvita] volume - 15 ml	http://www.lilibio.com/contour-des-yeux/552-gel-contour-des-yeux-homme.html	16.5	Soin défatiguant, anti poches, anti cernes.	new				http://www.lilibio.com/img/p/552-682-large.jpg	Homme>Contour des yeux	in stock	5	:::5.9			y	Melvita		0		n					
59-92	 cabine de bain [cattier] volume - 200 ml	http://www.lilibio.com/gel-douche/59-cabine-de-bain.html	6.9	Un gel douche masculin, sans savon, qui nettoie en douceur et protège la peau.	new				http://www.lilibio.com/img/p/59-122-large.jpg	Homme>Gel douche et savon	in stock	4	:::5.9			y	Cattier		0		n					
57-90	 sang froid [cattier] volume - 150 ml	http://www.lilibio.com/nettoyant-visage/57-sang-froid.html	9.9	Un gel frais, sans alcool, idéal pour nettoyer en douceur et préparer la peau au rasage.	new				http://www.lilibio.com/img/p/57-120-large.jpg	Homme>Nettoyant visage	in stock	6	:::5.9			y	Cattier		0		n					
172-225	 gel nettoyant desincrustant lift argan [natessance] volume - 75 ml	http://www.lilibio.com/nettoyant-visage/172-gel-nettoyant-desincrustant-lift-argan.html	8.9	Geste dynamisant du quotidien.	new				http://www.lilibio.com/img/p/172-271-large.jpg	Homme>Nettoyant visage	in stock	7	:::5.9			y	Natessance		0		n					
216-272	 gel nettoyant [florame] volume - 75 ml	http://www.lilibio.com/nettoyant-visage/216-gel-nettoyant.html	9.9	Gel nettoyant préparateur du rasage.	new				http://www.lilibio.com/img/p/216-317-large.jpg	Homme>Nettoyant visage	in stock	5	:::5.9			y	Florame		0		n					
548-589	 gel nettoyant visage homme [melvita] volume - 100 ml	http://www.lilibio.com/nettoyant-visage/548-gel-nettoyant-visage-homme.html	12.9	Pour une peau parfaitement propre.	new				http://www.lilibio.com/img/p/548-678-large.jpg	Homme>Nettoyant visage	in stock	3	:::5.9			y	Melvita		0		n					
694	 levure de bière + carotte duo [phytoceutic]	http://www.lilibio.com/capillaire/694-levure-de-biere-carotte-duo.html	14.9	Pour favoriser la beauté de l'épiderme, des cheveux et des ongles.	new				http://www.lilibio.com/img/p/694-840-large.jpg	Phytothérapie>Capillaire	in stock	4	:::5.9			y	Phytoceutic		0		n					
72-121	 argi'mousse [cattier] volume - 300 ml	http://www.lilibio.com/hygiene-des-mains/72-argi-mousse.html	5.1	Un gel lavant doux pour des mains propres et douces.	new				http://www.lilibio.com/img/p/72-150-large.jpg	Mains et pieds>Hygiène des mains	in stock	1	:::5.9			y	Cattier		0		n					
621-662	 gel nettoyant hydroalcoolique, sans rinçage [allo'nature] volume - 1	http://www.lilibio.com/hygiene-des-mains/621-gel-nettoyant-hydroalcoolique-sans-rincage.html	2	Pratique et puissant.	new				http://www.lilibio.com/img/p/621-762-large.jpg	Mains et pieds>Hygiène des mains	in stock	39	:::5.9			y	Allo'nature		0		n					
621-663	 gel nettoyant hydroalcoolique, sans rinçage [allo'nature] volume - 7	http://www.lilibio.com/hygiene-des-mains/621-gel-nettoyant-hydroalcoolique-sans-rincage.html	6.9	Pratique et puissant.	new				http://www.lilibio.com/img/p/621-763-large.jpg	Mains et pieds>Hygiène des mains	in stock	15	:::5.9			y	Allo'nature		0		n					
708-721	 savon assainissant [melvita] volume - 225 ml	http://www.lilibio.com/hygiene-des-mains/708-savon-assainissant.html	10.9	 Thym, baies roses, tea tree -                         Hygiène des mains.	new				http://www.lilibio.com/img/p/708-854-large.jpg	Mains et pieds>Hygiène des mains	in stock	4	:::5.9			y	Melvita		0		n					
709-722	 gel purifiant mains [melvita] volume - 50 ml	http://www.lilibio.com/hygiene-des-mains/709-gel-purifiant-mains.html	5.9	 Thym, baies roses, tea tree - Gel hydro-alcoolique, sans rinçage.	new				http://www.lilibio.com/img/p/709-855-large.jpg	Mains et pieds>Hygiène des mains	in stock	10	:::5.9			y	Melvita		0		n					
715-731	 shampooing douche [melvita] volume - 200 ml	http://www.lilibio.com/2-en-1-cheveux-et-corps/715-shampooing-douche.html	8.5	 200ml -                         Anis étoilé, aloe vera - Pour les cheveux et le corps.	new				http://www.lilibio.com/img/p/715-862-large.jpg	Capillaire>2 en 1 cheveux et corps	in stock	2	:::5.9			y	Melvita		0		n					
715-732	 shampooing douche [melvita] volume - 500 ml	http://www.lilibio.com/2-en-1-cheveux-et-corps/715-shampooing-douche.html	8.5	 200ml -                         Anis étoilé, aloe vera - Pour les cheveux et le corps.	new				http://www.lilibio.com/img/p/715-863-large.jpg	Capillaire>2 en 1 cheveux et corps	in stock	4	:::5.9			y	Melvita		0		n					
760-776	 deva hélianthème/rock rose [deva] volume - 10 ml	http://www.lilibio.com/etats-de-peur/760-deva-heliantheme-rock-rose.html	8.9	Fleur de la panique.	new				http://www.lilibio.com/img/p/760-907-large.jpg	Elixirs floraux>Etats de peur	in stock	3	:::5.9			y	Deva		0		n					
765-781	 marronnier rouge/red chesnut [deva] volume - 10 ml	http://www.lilibio.com/etats-de-peur/765-marronnier-rouge-red-chesnut.html	8.9	Fleur de l'autonomie.	new				http://www.lilibio.com/img/p/765-912-large.jpg	Elixirs floraux>Etats de peur	in stock	2	:::5.9			y	Deva		0		n					
767-783	 minulus jaune/mimulus [deva] volume - 10 ml	http://www.lilibio.com/etats-de-peur/767-minulus-jaune.html	8.9	Fleur du courage.	new				http://www.lilibio.com/img/p/767-914-large.jpg	Elixirs floraux>Etats de peur	in stock	2	:::5.9			y	Deva		0		n					
775-791	 prunus/cherry plum [deva] volume - 10 ml	http://www.lilibio.com/etats-de-peur/775-prunus-cherry-plum.html	8.9	Fleur du calme intérieur.	new				http://www.lilibio.com/img/p/775-922-large.jpg	Elixirs floraux>Etats de peur	in stock	3	:::5.9			y	Deva		0		n					
778-794	 tremble/aspen [deva] volume - 10 ml	http://www.lilibio.com/etats-de-peur/778-tremble-aspen.html	8.9	Fleur du préssentiment.	new				http://www.lilibio.com/img/p/778-925-large.jpg	Elixirs floraux>Etats de peur	in stock	2	:::5.9			y	Deva		0		n					
782-798	 situation de crise/rescue [deva] volume - 10 ml	http://www.lilibio.com/etats-de-peur/782-situation-de-crise.html	8.9	Complexe d'urgence.	new				http://www.lilibio.com/img/p/782-929-large.jpg	Elixirs floraux>Etats de peur	in stock	6	:::5.9			y	Deva		0		n					
744-761	ajonc/gorse [deva] volume - 10 ml	http://www.lilibio.com/etats-d-incertitude-et-de-doute/744-deva-ajonc.html	8.9	Fleur de l'intuition.	new				http://www.lilibio.com/img/p/744-892-large.jpg	Elixirs floraux>Etats d'incertitude et de doute	in stock	2	:::5.9			y	Deva		0		n					
