id;title;link;price;description;condition;ean;brand;mpn;image_link;product_type;availability;quantity;shipping;TVA;feature;online_only;manufacturer;expiration_date;shipping_weight;genre;featured_product;color;size;year;author;edition;google_product_category
222-278; eau de toilette cèdre pour homme [florame] volume - 100 ml;http://www.lilibio.com/homme/222-eau-de-toilette-pour-homme.html;13.5;Eau fraîche et dynamique. Des notes citronnée réhaussées par le bis de cèdre et du vetyver.;new;3516170012912;Florame;;http://www.lilibio.com/img/p/222-323-large.jpg;Parfum>Homme;in stock;4;:::5.9;;;y;Florame;;0;;n;;;;;;
545-586;eau de parfum terre de cèdre   [acorelle] volume - 50 ml;http://www.lilibio.com/homme/545-terre-de-cedre.html;29.9;Terre de Cèdre est une fragrance mixte.;new;3700343021072;Acorelle;;http://www.lilibio.com/img/p/545-675-large.jpg;Parfum>Homme;in stock;5;:::5.9;;;y;Acorelle;;0;;n;;;;;;
37-70; fée noisette fluide bien-être enfants  [les douces angevines] volum;http://www.lilibio.com/massage/37-fee-noisette.html;15.6;Huile de massage et de détende des petits à partir de 36 mois. Protège et nourrit les peaux sèches des enfants actifs. Le benjoin et le lavande ont une action équilibrante sur les tensions nerveuses des petits.;new;3555960000517;Les douces angevines;;http://www.lilibio.com/img/p/37-77-large.jpg;Bébé>Le massage;in stock;2;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
508-552; huile de massage douceur bébé [weleda] volume - 200 ml;http://www.lilibio.com/massage/508-huile-de-massage-douceur-bebe.html;12.9;Pour éveiller bébé tout en prenant soin de sa peau. Prévient le dessèchement cutané et preserve la douceur de la peau. Convient très bien aux peaux à tendance atopique du nourrisson.;new;3596204358476;Weleda;;http://www.lilibio.com/img/p/508-635-large.jpg;Bébé>Le massage;in stock;5;:::5.9;;;y;Weleda;;0;;n;;;;;;
510-554; huile de massage ventre de bébé [weleda] volume - 50 ml;http://www.lilibio.com/massage/510-huile-de-massage-ventre-de-bebe.html;8.3;L'huile de massage ventre de bébé de Weleda à base d’huile d’amande douce conjugue les effets de la marjolaine, la camomille bio et la cardamome, trois plantes qui aident à la relaxation et au bien être après les repas de bébé. ;new;3596204519990;Weleda;;http://www.lilibio.com/img/p/510-637-large.jpg;Bébé>Le massage;in stock;6;:::5.9;;;y;Weleda;;0;;n;;;;;;
612-652;huile de massage relaxante pour bébé   [melvita] volume - 100 ml;http://www.lilibio.com/massage/612-huile-de-massage-relaxante-bebe.html;15.9; Pour soulager et le relaxer vos touts petits. Sans alcool, sans huiles essentielles. Toute la douceur des huiles de macadamia, calendula, argan, sésame, olive et carotte.;new;3284410013158;Melvita;;http://www.lilibio.com/img/p/612-753-large.jpg;Bébé>Le massage;in stock;3;:::5.9;;;y;Melvita;;0;;n;;;;;;
810-842; rouge à lèvres   [santé] couleur - 1-light rosé, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189763;Santé;;http://www.lilibio.com/img/p/810-976-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Santé;;0;;n;;;;;;
810-843; rouge à lèvres   [santé] couleur - 2- rosé, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189824;Santé;;http://www.lilibio.com/img/p/810-977-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;4;:::5.9;;;y;Santé;;0;;n;;;;;;
810-844; rouge à lèvres   [santé] couleur - 3-rosé naturel, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189817;Santé;;http://www.lilibio.com/img/p/810-978-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;2;:::5.9;;;y;Santé;;0;;n;;;;;;
810-845; rouge à lèvres   [santé] couleur - 4-pink clover, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189770;Santé;;http://www.lilibio.com/img/p/810-979-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;2;:::5.9;;;y;Santé;;0;;n;;;;;;
810-846; rouge à lèvres   [santé] couleur - 5-tulipe, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189787;Santé;;http://www.lilibio.com/img/p/810-980-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;4;:::5.9;;;y;Santé;;0;;n;;;;;;
810-847; rouge à lèvres   [santé] couleur - 6-orange red, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189886;Santé;;http://www.lilibio.com/img/p/810-981-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;2;:::5.9;;;y;Santé;;0;;n;;;;;;
810-848; rouge à lèvres   [santé] couleur - 7-warm red, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189893;Santé;;http://www.lilibio.com/img/p/810-982-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;3;:::5.9;;;y;Santé;;0;;n;;;;;;
810-849; rouge à lèvres   [santé] couleur - 8-deep red, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189909;Santé;;http://www.lilibio.com/img/p/810-983-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;3;:::5.9;;;y;Santé;;0;;n;;;;;;
810-850; rouge à lèvres   [santé] couleur - 9-red cherry, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189879;Santé;;http://www.lilibio.com/img/p/810-984-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;6;:::5.9;;;y;Santé;;0;;n;;;;;;
810-851; rouge à lèvres   [santé] couleur - 10-brown red, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189916;Santé;;http://www.lilibio.com/img/p/810-985-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;2;:::5.9;;;y;Santé;;0;;n;;;;;;
810-852; rouge à lèvres   [santé] couleur - 11-beige, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189947;Santé;;http://www.lilibio.com/img/p/810-986-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;4;:::5.9;;;y;Santé;;0;;n;;;;;;
810-853; rouge à lèvres   [santé] couleur - 12-terra, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189800;Santé;;http://www.lilibio.com/img/p/810-987-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;2;:::5.9;;;y;Santé;;0;;n;;;;;;
810-855; rouge à lèvres   [santé] couleur - 14-cacao, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189794;Santé;;http://www.lilibio.com/img/p/810-989-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;2;:::5.9;;;y;Santé;;0;;n;;;;;;
810-856; rouge à lèvres   [santé] couleur - 16-silver shimmer, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189954;Santé;;http://www.lilibio.com/img/p/810-991-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;2;:::5.9;;;y;Santé;;0;;n;;;;;;
810-857; rouge à lèvres   [santé] couleur - 17-copper shimmer, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189862;Santé;;http://www.lilibio.com/img/p/810-992-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;5;:::5.9;;;y;Santé;;0;;n;;;;;;
810-858; rouge à lèvres   [santé] couleur - 18-gold shimmer, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189848;Santé;;http://www.lilibio.com/img/p/810-993-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;2;:::5.9;;;y;Santé;;0;;n;;;;;;
810-859; rouge à lèvres   [santé] couleur - 19-bronze shimmer, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189855;Santé;;http://www.lilibio.com/img/p/810-994-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Santé;;0;;n;;;;;;
810-860; rouge à lèvres   [santé] couleur - 20-red gold, poids - 4.5g;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189831;Santé;;http://www.lilibio.com/img/p/810-995-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;2;:::5.9;;;y;Santé;;0;;n;;;;;;
810-861; rouge à lèvres   [santé] poids - 4.5g, couleur - 15-passion;http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html;13.9;Pour des lèvres sexy mais toujours naturelles. Existe en 20 teintes.;new;42189923;Santé;;http://www.lilibio.com/img/p/810-990-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;2;:::5.9;;;y;Santé;;0;;n;;;;;;
998-1099;gloss 9ml [couleur caramel] couleur - 804-chocolat nacré;http://www.lilibio.com/rouge-a-levre/998-gloss-9ml-couleur-caramel-.html;14.9;Le gloss Couleur Caramel rendra vos lèvres brillantes, pulpeuses et lumineuses avec un  confort et une tenue parfaite. Choisissez votre couleur et découvrez un  parfum différent pour chaque gloss. Existe en 10 teintes. ;new;3700306978047;Couleur caramel;;http://www.lilibio.com/img/p/998-1320-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
998-1101;gloss 9ml [couleur caramel] couleur - 806-prune nacré;http://www.lilibio.com/rouge-a-levre/998-gloss-9ml-couleur-caramel-.html;14.9;Le gloss Couleur Caramel rendra vos lèvres brillantes, pulpeuses et lumineuses avec un  confort et une tenue parfaite. Choisissez votre couleur et découvrez un  parfum différent pour chaque gloss. Existe en 10 teintes. ;new;3700306978061;Couleur caramel;;http://www.lilibio.com/img/p/998-1322-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
998-1102;gloss 9ml [couleur caramel] couleur - 808-corail nacré;http://www.lilibio.com/rouge-a-levre/998-gloss-9ml-couleur-caramel-.html;14.9;Le gloss Couleur Caramel rendra vos lèvres brillantes, pulpeuses et lumineuses avec un  confort et une tenue parfaite. Choisissez votre couleur et découvrez un  parfum différent pour chaque gloss. Existe en 10 teintes. ;new;3700306978085;Couleur caramel;;http://www.lilibio.com/img/p/998-1323-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
998-1103;gloss 9ml [couleur caramel] couleur - 810-chocolat noir;http://www.lilibio.com/rouge-a-levre/998-gloss-9ml-couleur-caramel-.html;14.9;Le gloss Couleur Caramel rendra vos lèvres brillantes, pulpeuses et lumineuses avec un  confort et une tenue parfaite. Choisissez votre couleur et découvrez un  parfum différent pour chaque gloss. Existe en 10 teintes. ;new;3700306978108;Couleur caramel;;http://www.lilibio.com/img/p/998-1324-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
998-1104;gloss 9ml [couleur caramel] couleur - 811-glam'kiss;http://www.lilibio.com/rouge-a-levre/998-gloss-9ml-couleur-caramel-.html;14.9;Le gloss Couleur Caramel rendra vos lèvres brillantes, pulpeuses et lumineuses avec un  confort et une tenue parfaite. Choisissez votre couleur et découvrez un  parfum différent pour chaque gloss. Existe en 10 teintes. ;new;3700306978115;Couleur caramel;;http://www.lilibio.com/img/p/998-1325-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
998-1106;gloss 9ml [couleur caramel] couleur - 814-marron givré;http://www.lilibio.com/rouge-a-levre/998-gloss-9ml-couleur-caramel-.html;14.9;Le gloss Couleur Caramel rendra vos lèvres brillantes, pulpeuses et lumineuses avec un  confort et une tenue parfaite. Choisissez votre couleur et découvrez un  parfum différent pour chaque gloss. Existe en 10 teintes. ;new;3700306978146;Couleur caramel;;http://www.lilibio.com/img/p/998-1327-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
998-1107;gloss 9ml [couleur caramel] couleur - 815-ecume scintillante;http://www.lilibio.com/rouge-a-levre/998-gloss-9ml-couleur-caramel-.html;14.9;Le gloss Couleur Caramel rendra vos lèvres brillantes, pulpeuses et lumineuses avec un  confort et une tenue parfaite. Choisissez votre couleur et découvrez un  parfum différent pour chaque gloss. Existe en 10 teintes. ;new;3700306978153;Couleur caramel;;http://www.lilibio.com/img/p/998-1328-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
998-1108;gloss 9ml [couleur caramel] couleur - 816-ouzvar cerise;http://www.lilibio.com/rouge-a-levre/998-gloss-9ml-couleur-caramel-.html;14.9;Le gloss Couleur Caramel rendra vos lèvres brillantes, pulpeuses et lumineuses avec un  confort et une tenue parfaite. Choisissez votre couleur et découvrez un  parfum différent pour chaque gloss. Existe en 10 teintes. ;new;3700306978160;Couleur caramel;;http://www.lilibio.com/img/p/998-1329-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
1007-1109;rouge à lèvres [couleur caramel] couleur - 102-brun beige;http://www.lilibio.com/rouge-a-levre/1007-rouge-a-levres-couleur-caramel-.html;13.9;Les rouges à lèvres subliment vos lèvres en un instant. Une large gamme de rouges à lèvres avec des tons et des textures différentes. ;new;3700306971024;Couleur caramel;;http://www.lilibio.com/img/p/1007-1412-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
1007-1111;rouge à lèvres [couleur caramel] couleur - 209-bronze doré;http://www.lilibio.com/rouge-a-levre/1007-rouge-a-levres-couleur-caramel-.html;13.9;Les rouges à lèvres subliment vos lèvres en un instant. Une large gamme de rouges à lèvres avec des tons et des textures différentes. ;new;3700306972090;Couleur caramel;;http://www.lilibio.com/img/p/1007-1428-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
1007-1112;rouge à lèvres [couleur caramel] couleur - 210-brun rosé;http://www.lilibio.com/rouge-a-levre/1007-rouge-a-levres-couleur-caramel-.html;13.9;Les rouges à lèvres subliment vos lèvres en un instant. Une large gamme de rouges à lèvres avec des tons et des textures différentes. ;new;3700306972106;Couleur caramel;;http://www.lilibio.com/img/p/1007-1415-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
1007-1113;rouge à lèvres [couleur caramel] couleur - 211-brun chocolat;http://www.lilibio.com/rouge-a-levre/1007-rouge-a-levres-couleur-caramel-.html;13.9;Les rouges à lèvres subliment vos lèvres en un instant. Une large gamme de rouges à lèvres avec des tons et des textures différentes. ;new;3700306972113;Couleur caramel;;http://www.lilibio.com/img/p/1007-1416-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
1007-1114;rouge à lèvres [couleur caramel] couleur - 217-grenat nacré;http://www.lilibio.com/rouge-a-levre/1007-rouge-a-levres-couleur-caramel-.html;13.9;Les rouges à lèvres subliment vos lèvres en un instant. Une large gamme de rouges à lèvres avec des tons et des textures différentes. ;new;3700306972175;Couleur caramel;;http://www.lilibio.com/img/p/1007-1417-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
1007-1116;rouge à lèvres [couleur caramel] couleur - 221-rose moyen;http://www.lilibio.com/rouge-a-levre/1007-rouge-a-levres-couleur-caramel-.html;13.9;Les rouges à lèvres subliment vos lèvres en un instant. Une large gamme de rouges à lèvres avec des tons et des textures différentes. ;new;3700306972212;Couleur caramel;;http://www.lilibio.com/img/p/1007-1425-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
1007-1117;rouge à lèvres [couleur caramel] couleur - 224-brun rouille;http://www.lilibio.com/rouge-a-levre/1007-rouge-a-levres-couleur-caramel-.html;13.9;Les rouges à lèvres subliment vos lèvres en un instant. Une large gamme de rouges à lèvres avec des tons et des textures différentes. ;new;3700306972243;Couleur caramel;;http://www.lilibio.com/img/p/1007-1427-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
1007-1118;rouge à lèvres [couleur caramel] couleur - 234-bois de rose;http://www.lilibio.com/rouge-a-levre/1007-rouge-a-levres-couleur-caramel-.html;13.9;Les rouges à lèvres subliment vos lèvres en un instant. Une large gamme de rouges à lèvres avec des tons et des textures différentes. ;new;3700306972342;Couleur caramel;;http://www.lilibio.com/img/p/1007-1421-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
1007-1120;rouge à lèvres [couleur caramel] couleur - 242-tahiti;http://www.lilibio.com/rouge-a-levre/1007-rouge-a-levres-couleur-caramel-.html;13.9;Les rouges à lèvres subliment vos lèvres en un instant. Une large gamme de rouges à lèvres avec des tons et des textures différentes. ;new;3700306972427;Couleur caramel;;http://www.lilibio.com/img/p/1007-1423-large.jpg;Maquillage>Les lèvres>Rouge à lèvre;in stock;1;:::5.9;;;y;Couleur caramel;;0;;n;;;;;;
